pair_uid,judge_index,vote_raw,winner_condition,success
system_prompt:essay:mimo-v2-pro-or:151,3,TIE,tie,true
system_prompt:essay:mimo-v2-pro-or:152,1,X,sys_strong,true
system_prompt:essay:mimo-v2-pro-or:152,2,X,sys_strong,true
system_prompt:essay:mimo-v2-pro-or:152,3,X,sys_strong,true
system_prompt:essay:mimo-v2-pro-or:153,1,X,sys_strong,true
system_prompt:essay:mimo-v2-pro-or:153,2,Y,sys_normal,true
system_prompt:essay:mimo-v2-pro-or:153,3,Y,sys_normal,true
system_prompt:essay:mimo-v2-pro-or:154,1,X,sys_normal,true
system_prompt:essay:mimo-v2-pro-or:154,2,X,sys_normal,true
system_prompt:essay:mimo-v2-pro-or:154,3,X,sys_normal,true
system_prompt:essay:mimo-v2-pro-or:155,1,X,sys_strong,true
system_prompt:essay:mimo-v2-pro-or:155,2,X,sys_strong,true
system_prompt:essay:mimo-v2-pro-or:155,3,X,sys_strong,true
system_prompt:essay:mimo-v2-pro-or:156,1,Y,sys_strong,true
system_prompt:essay:mimo-v2-pro-or:156,2,Y,sys_strong,true
system_prompt:essay:mimo-v2-pro-or:156,3,Y,sys_strong,true
system_prompt:essay:mimo-v2-pro-or:157,1,X,sys_normal,true
system_prompt:essay:mimo-v2-pro-or:157,2,X,sys_normal,true
system_prompt:essay:mimo-v2-pro-or:157,3,X,sys_normal,true
system_prompt:essay:mimo-v2-pro-or:158,1,X,sys_strong,true
system_prompt:essay:mimo-v2-pro-or:158,2,Y,sys_normal,true
system_prompt:essay:mimo-v2-pro-or:158,3,Y,sys_normal,true
system_prompt:essay:mimo-v2-pro-or:159,1,X,sys_strong,true
system_prompt:essay:mimo-v2-pro-or:159,2,Y,sys_normal,true
system_prompt:essay:mimo-v2-pro-or:159,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:0,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:0,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:0,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:1,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:1,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:1,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:2,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:2,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:2,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:3,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:3,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:3,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:4,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:4,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:4,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:5,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:5,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:5,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:6,1,Y,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:6,2,TIE,tie,true
system_prompt:essay:qwen3.5-9b-or:6,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:7,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:7,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:7,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:8,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:8,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:8,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:9,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:9,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:9,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:10,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:10,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:10,3,Y,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:11,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:11,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:11,3,TIE,tie,true
system_prompt:essay:qwen3.5-9b-or:12,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:12,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:12,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:13,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:13,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:13,3,TIE,tie,true
system_prompt:essay:qwen3.5-9b-or:14,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:14,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:14,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:15,1,Y,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:15,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:15,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:16,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:16,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:16,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:17,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:17,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:17,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:18,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:18,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:18,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:19,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:19,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:19,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:20,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:20,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:20,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:21,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:21,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:21,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:22,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:22,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:22,3,TIE,tie,true
system_prompt:essay:qwen3.5-9b-or:23,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:23,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:23,3,TIE,tie,true
system_prompt:essay:qwen3.5-9b-or:24,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:24,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:24,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:25,1,Y,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:25,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:25,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:26,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:26,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:26,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:27,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:27,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:27,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:28,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:28,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:28,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:29,1,TIE,tie,true
system_prompt:essay:qwen3.5-9b-or:29,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:29,3,TIE,tie,true
system_prompt:essay:qwen3.5-9b-or:30,1,Y,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:30,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:30,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:31,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:31,2,Y,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:31,3,TIE,tie,true
system_prompt:essay:qwen3.5-9b-or:32,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:32,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:32,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:33,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:33,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:33,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:34,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:34,2,TIE,tie,true
system_prompt:essay:qwen3.5-9b-or:34,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:35,1,Y,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:35,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:35,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:36,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:36,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:36,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:37,1,Y,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:37,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:37,3,TIE,tie,true
system_prompt:essay:qwen3.5-9b-or:38,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:38,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:38,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:39,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:39,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:39,3,TIE,tie,true
system_prompt:essay:qwen3.5-9b-or:40,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:40,2,Y,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:40,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:41,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:41,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:41,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:42,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:42,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:42,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:43,1,Y,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:43,2,Y,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:43,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:44,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:44,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:44,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:45,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:45,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:45,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:46,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:46,2,Y,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:46,3,Y,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:47,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:47,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:47,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:48,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:48,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:48,3,Y,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:49,1,Y,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:49,2,Y,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:49,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:50,1,Y,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:50,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:50,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:51,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:51,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:51,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:52,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:52,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:52,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:53,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:53,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:53,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:54,1,Y,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:54,2,Y,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:54,3,Y,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:55,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:55,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:55,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:56,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:56,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:56,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:57,1,Y,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:57,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:57,3,TIE,tie,true
system_prompt:essay:qwen3.5-9b-or:58,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:58,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:58,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:59,1,TIE,tie,true
system_prompt:essay:qwen3.5-9b-or:59,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:59,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:60,1,Y,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:60,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:60,3,Y,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:61,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:61,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:61,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:62,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:62,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:62,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:63,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:63,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:63,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:64,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:64,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:64,3,TIE,tie,true
system_prompt:essay:qwen3.5-9b-or:65,1,Y,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:65,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:65,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:66,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:66,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:66,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:67,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:67,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:67,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:68,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:68,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:68,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:69,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:69,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:69,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:70,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:70,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:70,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:71,1,Y,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:71,2,Y,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:71,3,Y,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:72,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:72,2,Y,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:72,3,Y,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:73,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:73,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:73,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:74,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:74,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:74,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:75,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:75,2,Y,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:75,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:76,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:76,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:76,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:77,1,Y,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:77,2,TIE,tie,true
system_prompt:essay:qwen3.5-9b-or:77,3,TIE,tie,true
system_prompt:essay:qwen3.5-9b-or:78,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:78,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:78,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:79,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:79,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:79,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:80,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:80,2,TIE,tie,true
system_prompt:essay:qwen3.5-9b-or:80,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:81,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:81,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:81,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:82,1,Y,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:82,2,Y,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:82,3,TIE,tie,true
system_prompt:essay:qwen3.5-9b-or:83,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:83,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:83,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:84,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:84,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:84,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:85,1,Y,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:85,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:85,3,Y,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:86,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:86,2,Y,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:86,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:87,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:87,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:87,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:88,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:88,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:88,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:89,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:89,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:89,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:90,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:90,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:90,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:91,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:91,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:91,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:92,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:92,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:92,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:93,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:93,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:93,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:94,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:94,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:94,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:95,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:95,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:95,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:96,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:96,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:96,3,Y,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:97,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:97,2,TIE,tie,true
system_prompt:essay:qwen3.5-9b-or:97,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:98,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:98,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:98,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:99,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:99,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:99,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:100,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:100,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:100,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:101,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:101,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:101,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:102,1,Y,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:102,2,Y,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:102,3,Y,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:103,1,TIE,tie,true
system_prompt:essay:qwen3.5-9b-or:103,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:103,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:104,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:104,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:104,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:105,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:105,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:105,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:106,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:106,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:106,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:107,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:107,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:107,3,Y,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:108,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:108,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:108,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:109,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:109,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:109,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:110,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:110,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:110,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:111,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:111,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:111,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:112,1,TIE,tie,true
system_prompt:essay:qwen3.5-9b-or:112,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:112,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:113,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:113,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:113,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:114,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:114,2,Y,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:114,3,TIE,tie,true
system_prompt:essay:qwen3.5-9b-or:115,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:115,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:115,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:116,1,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:116,2,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:116,3,X,sys_normal,true
system_prompt:essay:qwen3.5-9b-or:117,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:117,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:117,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:118,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:118,2,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:118,3,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:119,1,TIE,tie,true
system_prompt:essay:qwen3.5-9b-or:119,2,Y,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:119,3,Y,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:120,1,X,sys_strong,true
system_prompt:essay:qwen3.5-9b-or:120,2,X,sys_strong,true
